8.717962e-13	9.881312e-01
2.820129e-06	5.841255e-06
5.228770e-06	9.139379e-06
7.648905e-06	9.020170e-06
1.030578e-05	7.847945e-06
1.268108e-05	5.920728e-06
1.573837e-05	8.304914e-06
1.812021e-05	2.511342e-05
2.047037e-05	2.435843e-05
2.326377e-05	1.947085e-05
2.571282e-05	2.936522e-05
2.843043e-05	3.518661e-05
3.098147e-05	7.838011e-05
3.340320e-05	1.026591e-04
3.590598e-05	8.201599e-05
3.856976e-05	6.055832e-05
4.127178e-05	8.622805e-05
4.377327e-05	1.379649e-04
4.629402e-05	1.637737e-04
4.881384e-05	1.495282e-04
5.139760e-05	1.368920e-04
5.404565e-05	1.627405e-04
5.661289e-05	2.251665e-04
5.913636e-05	2.697508e-04
6.165742e-05	2.563794e-04
6.425274e-05	2.238552e-04
6.685518e-05	2.299945e-04
6.943357e-05	2.541939e-04
7.200752e-05	2.784530e-04
7.458585e-05	3.191233e-04
7.716281e-05	3.800591e-04
7.970737e-05	4.323324e-04
8.225819e-05	4.616181e-04
8.482336e-05	4.532735e-04
8.738198e-05	4.239678e-04
8.994903e-05	3.938675e-04
9.254869e-05	3.739397e-04
9.511595e-05	3.644228e-04
9.767992e-05	3.659924e-04
1.002565e-04	3.700654e-04
1.028245e-04	3.662904e-04
1.053943e-04	3.746748e-04
1.079622e-04	3.710389e-04
1.105345e-04	3.631910e-04
1.131083e-04	3.532370e-04
1.156692e-04	3.259579e-04
1.182344e-04	3.012021e-04
1.207902e-04	2.702276e-04
1.233707e-04	2.350410e-04
1.259457e-04	2.085964e-04
1.285084e-04	1.771847e-04
1.310784e-04	1.506408e-04
1.336506e-04	1.303554e-04
1.362213e-04	1.176397e-04
1.387850e-04	1.026193e-04
1.413638e-04	8.885066e-05
1.439530e-04	7.845958e-05
1.464966e-04	6.741285e-05
1.490802e-04	6.039937e-05
1.516169e-04	5.187591e-05
1.542115e-04	4.470348e-05
1.567592e-04	3.765027e-05
1.593486e-04	3.319979e-05
1.618947e-04	3.014008e-05
1.644824e-04	2.352397e-05
1.670409e-04	1.863639e-05
1.696551e-04	1.504024e-05
1.721762e-04	1.207987e-05
1.747760e-04	9.953976e-06
1.773774e-04	7.530053e-06
1.799399e-04	6.000201e-06
1.824226e-04	4.192193e-06
1.850114e-04	3.457069e-06
1.876893e-04	2.602736e-06
1.903168e-04	1.986821e-06
1.926097e-04	1.370907e-06
1.953635e-04	1.013279e-06
1.978267e-04	9.536743e-07
2.003043e-04	6.556511e-07
2.030914e-04	6.357829e-07
2.056984e-04	4.371007e-07
2.079598e-04	3.178914e-07
2.104700e-04	2.980232e-07
2.129974e-04	1.986821e-07
2.159064e-04	1.192093e-07
2.185174e-04	3.973643e-08
2.211003e-04	5.960464e-08
2.229905e-04	9.934107e-08
2.252357e-04	3.973643e-08
2.280829e-04	7.947286e-08
2.313630e-04	3.973643e-08
2.339362e-04	0.000000e+00
2.371445e-04	1.986821e-08
2.384604e-04	3.973643e-08
2.416484e-04	0.000000e+00
2.442191e-04	0.000000e+00
2.467898e-04	0.000000e+00
2.488759e-04	1.986821e-08
2.519313e-04	0.000000e+00
2.545020e-04	1.986821e-08
