4.188790E-02	1.738207E+00	2.720221E+00	0.000000E+00	1.302580E-09	3.352138E-07
6.283185E-02	-2.210893E+00	4.596050E+00	1.985415E-02	2.618110E-09	3.256463E-07
8.377580E-02	-1.499975E-01	8.185881E+00	3.797616E-03	3.495488E-09	3.693318E-07
1.047198E-01	-1.368074E+00	8.624746E+00	4.428531E-03	5.346714E-09	3.619144E-07
1.256637E-01	4.033408E-02	9.593383E+00	7.419550E-02	7.588130E-09	3.498453E-07
1.466077E-01	-1.860306E-01	7.429503E+00	8.655230E-02	8.538743E-09	3.691988E-07
1.675516E-01	5.888865E-01	7.240848E+00	2.341083E-02	9.755147E-09	3.906755E-07
1.884956E-01	1.525028E-01	7.420691E+00	1.546974E-02	1.082932E-08	4.066053E-07
2.094395E-01	2.737661E-01	6.039830E+00	6.205659E-02	1.287337E-08	3.630077E-07
2.303835E-01	-9.551655E-01	5.670012E+00	7.696157E-02	1.309831E-08	3.850090E-07
2.513274E-01	-6.356789E-01	5.406444E+00	5.366328E-02	1.376940E-08	3.791089E-07
2.722714E-01	4.341632E-01	4.624950E+00	4.600279E-02	1.517616E-08	3.735538E-07
2.932153E-01	2.252664E-01	4.601854E+00	2.257626E-02	1.647698E-08	3.924174E-07
3.141593E-01	9.042154E-02	4.286863E+00	5.121921E-02	1.793194E-08	3.666168E-07
3.351032E-01	6.072687E-01	4.109778E+00	5.141896E-02	1.981573E-08	3.725343E-07
3.560472E-01	-6.650986E-01	3.792862E+00	6.961973E-02	1.999924E-08	3.795262E-07
3.769911E-01	2.391445E-01	3.761001E+00	5.452177E-02	2.148878E-08	3.675774E-07
3.979351E-01	2.776376E-01	3.762467E+00	5.418283E-02	2.166918E-08	3.674571E-07
4.188790E-01	9.392332E-02	3.234741E+00	4.328942E-02	2.246012E-08	3.809702E-07
4.398230E-01	5.951291E-01	3.263279E+00	5.740143E-02	2.379130E-08	3.710362E-07
4.607669E-01	1.694289E-01	3.110295E+00	4.729277E-02	2.476749E-08	3.743800E-07
4.817109E-01	2.228840E-01	2.939896E+00	6.555746E-02	2.518623E-08	3.691130E-07
5.026548E-01	3.572478E-01	2.820145E+00	5.240703E-02	2.616049E-08	3.693492E-07
5.235988E-01	3.879731E-01	2.800406E+00	8.195437E-02	2.700417E-08	3.791964E-07
5.445427E-01	5.834112E-01	2.800710E+00	6.040812E-02	2.730657E-08	3.768078E-07
5.654867E-01	5.354482E-01	2.676862E+00	4.636741E-02	2.821086E-08	3.718097E-07
5.864306E-01	4.031091E-01	2.561912E+00	6.877621E-02	2.858886E-08	3.747530E-07
6.073746E-01	2.776353E-01	2.431936E+00	3.543793E-02	2.890360E-08	3.745821E-07
6.283185E-01	3.802362E-01	2.414385E+00	5.403083E-02	2.992600E-08	3.716978E-07
6.492625E-01	4.647370E-01	2.459848E+00	7.932593E-02	3.045965E-08	3.772114E-07
6.702064E-01	4.220885E-01	2.432667E+00	5.115752E-02	3.100613E-08	3.778375E-07
6.911504E-01	4.591869E-01	2.328688E+00	5.219556E-02	3.104984E-08	3.731754E-07
7.120943E-01	3.679203E-01	2.232608E+00	5.160313E-02	3.227147E-08	3.776840E-07
7.330383E-01	3.947660E-01	2.154145E+00	6.693099E-02	3.273490E-08	3.708688E-07
7.539822E-01	4.448275E-01	2.124496E+00	5.190472E-02	3.281446E-08	3.763445E-07
7.749262E-01	3.401763E-01	2.113043E+00	3.095122E-02	3.295668E-08	3.835971E-07
7.958701E-01	4.556357E-01	2.128506E+00	2.599636E-02	3.354264E-08	3.816934E-07
8.168141E-01	4.326984E-01	2.052033E+00	7.422560E-02	3.402363E-08	3.728243E-07
8.377580E-01	5.089025E-01	2.066868E+00	7.977417E-02	3.431031E-08	3.762081E-07
8.587020E-01	3.978850E-01	1.950015E+00	5.304108E-02	3.458381E-08	3.730109E-07
8.796459E-01	5.383894E-01	1.933934E+00	3.796922E-02	3.480945E-08	3.792021E-07
9.005899E-01	5.110640E-01	1.916046E+00	4.450059E-02	3.461207E-08	3.711656E-07
9.215338E-01	5.719142E-01	1.881258E+00	5.027302E-02	3.541196E-08	3.720575E-07
9.424778E-01	5.523326E-01	1.858294E+00	4.718755E-02	3.611542E-08	3.635899E-07
9.634217E-01	4.493497E-01	1.819260E+00	7.736335E-02	3.580937E-08	3.761562E-07
9.843657E-01	5.246242E-01	1.753166E+00	7.608051E-02	3.593632E-08	3.744848E-07
1.005310E+00	6.361799E-01	1.771798E+00	7.883332E-02	3.623295E-08	3.663320E-07
1.026254E+00	6.457808E-01	1.762569E+00	4.579071E-02	3.649607E-08	3.748646E-07
1.047198E+00	6.286986E-01	1.734926E+00	4.344003E-02	3.719786E-08	3.784018E-07
1.068142E+00	6.129514E-01	1.684963E+00	5.380569E-02	3.697698E-08	3.798712E-07
1.089085E+00	7.579625E-01	1.660201E+00	5.652960E-02	3.700219E-08	3.741815E-07
1.110029E+00	7.263008E-01	1.650295E+00	5.775313E-02	3.706092E-08	3.792187E-07
1.130973E+00	7.170575E-01	1.599662E+00	4.729690E-02	3.725093E-08	3.756208E-07
1.151917E+00	6.896351E-01	1.609855E+00	3.754574E-02	3.696004E-08	3.771995E-07
1.172861E+00	7.155078E-01	1.545112E+00	6.391992E-02	3.760930E-08	3.737035E-07
1.193805E+00	8.239940E-01	1.552730E+00	5.280906E-02	3.776239E-08	3.791123E-07
1.214749E+00	7.697096E-01	1.561918E+00	9.563653E-02	3.770604E-08	3.734285E-07
1.235693E+00	6.854248E-01	1.519078E+00	7.500589E-02	3.789712E-08	3.719546E-07
1.256637E+00	7.690890E-01	1.508063E+00	9.096003E-02	3.748617E-08	3.696615E-07
1.277581E+00	8.371966E-01	1.477217E+00	8.745601E-02	3.759165E-08	3.745832E-07
1.298525E+00	8.978150E-01	1.489408E+00	8.210355E-02	3.774124E-08	3.754140E-07
1.319469E+00	9.096039E-01	1.484539E+00	8.770217E-02	3.758166E-08	3.691658E-07
1.340413E+00	8.376681E-01	1.445646E+00	7.307788E-02	3.773407E-08	3.756632E-07
1.361357E+00	8.595320E-01	1.410330E+00	1.040717E-01	3.822943E-08	3.720629E-07
1.382301E+00	8.778696E-01	1.404392E+00	1.089070E-01	3.788051E-08	3.735207E-07
1.403245E+00	8.515207E-01	1.395848E+00	9.011930E-02	3.742056E-08	3.737319E-07
1.424189E+00	9.470665E-01	1.380290E+00	7.479631E-02	3.763501E-08	3.724708E-07
1.445133E+00	9.105565E-01	1.344072E+00	7.481428E-02	3.782407E-08	3.760591E-07
1.466077E+00	9.989497E-01	1.326531E+00	8.641067E-02	3.724593E-08	3.755044E-07
1.487021E+00	9.471486E-01	1.318445E+00	7.001982E-02	3.773726E-08	3.782520E-07
1.507964E+00	8.610615E-01	1.295481E+00	6.907615E-02	3.747952E-08	3.744884E-07
1.528908E+00	8.846001E-01	1.272273E+00	7.041589E-02	3.737465E-08	3.756203E-07
1.549852E+00	8.468937E-01	1.251854E+00	6.301134E-02	3.733671E-08	3.751248E-07
1.570796E+00	9.313900E-01	1.248958E+00	7.385199E-02	3.711435E-08	3.756281E-07
1.591740E+00	8.527370E-01	1.234155E+00	5.515325E-02	3.720109E-08	3.739032E-07
1.612684E+00	8.639804E-01	1.225403E+00	7.075162E-02	3.679571E-08	3.762279E-07
1.633628E+00	9.308932E-01	1.221493E+00	8.411455E-02	3.668249E-08	3.772315E-07
1.654572E+00	9.160336E-01	1.200426E+00	7.790144E-02	3.647381E-08	3.769417E-07
1.675516E+00	8.593486E-01	1.186648E+00	9.038625E-02	3.660584E-08	3.760309E-07
1.696460E+00	9.688061E-01	1.177962E+00	5.369342E-02	3.657639E-08	3.781537E-07
1.717404E+00	9.363679E-01	1.158570E+00	6.529464E-02	3.642006E-08	3.786507E-07
1.738348E+00	9.470267E-01	1.140021E+00	5.938542E-02	3.652783E-08	3.766680E-07
1.759292E+00	9.161254E-01	1.132682E+00	6.208023E-02	3.633507E-08	3.773418E-07
1.780236E+00	1.041504E+00	1.128147E+00	6.314973E-02	3.624938E-08	3.784025E-07
1.801180E+00	1.010021E+00	1.127408E+00	7.134310E-02	3.598082E-08	3.757382E-07
1.822124E+00	1.053941E+00	1.114594E+00	9.365529E-02	3.604519E-08	3.820029E-07
1.843068E+00	1.059401E+00	1.117856E+00	1.210166E-01	3.594707E-08	3.792258E-07
1.864012E+00	1.089083E+00	1.115071E+00	8.401468E-02	3.592679E-08	3.781820E-07
1.884956E+00	1.106542E+00	1.090332E+00	8.128397E-02	3.564747E-08	3.795097E-07
1.905900E+00	1.126580E+00	1.087583E+00	8.589906E-02	3.577252E-08	3.782383E-07
1.926843E+00	1.174395E+00	1.097013E+00	6.518456E-02	3.558890E-08	3.759024E-07
1.947787E+00	1.223404E+00	1.100899E+00	8.509836E-02	3.532278E-08	3.795380E-07
1.968731E+00	1.198779E+00	1.068240E+00	9.131823E-02	3.558078E-08	3.813943E-07
1.989675E+00	1.312131E+00	1.087041E+00	9.433062E-02	3.529363E-08	3.814237E-07
2.010619E+00	1.372269E+00	1.086920E+00	9.149069E-02	3.519628E-08	3.829499E-07
2.031563E+00	1.419175E+00	1.087897E+00	9.591833E-02	3.516402E-08	3.811683E-07
2.052507E+00	1.442718E+00	1.090413E+00	9.572640E-02	3.548195E-08	3.844262E-07
2.073451E+00	1.496851E+00	1.096256E+00	1.154671E-01	3.513140E-08	3.795021E-07
2.094395E+00	1.545799E+00	1.104837E+00	1.100134E-01	3.506644E-08	3.829224E-07
2.115339E+00	1.579369E+00	1.107902E+00	1.007186E-01	3.481821E-08	3.861650E-07
2.136283E+00	1.626854E+00	1.115326E+00	1.345011E-01	3.477326E-08	3.845321E-07
2.157227E+00	1.636097E+00	1.135180E+00	1.064098E-01	3.481177E-08	3.855763E-07
2.178171E+00	1.680511E+00	1.130455E+00	1.398868E-01	3.529105E-08	3.887726E-07
2.199115E+00	1.824273E+00	1.158963E+00	1.331831E-01	3.522476E-08	3.880870E-07
2.220059E+00	1.851787E+00	1.174402E+00	1.346609E-01	3.503168E-08	3.844999E-07
2.241003E+00	1.957807E+00	1.167879E+00	1.167739E-01	3.504380E-08	3.885089E-07
2.261947E+00	1.988154E+00	1.194252E+00	1.433138E-01	3.516744E-08	3.872155E-07
2.282891E+00	2.093653E+00	1.209950E+00	1.173739E-01	3.502140E-08	3.869253E-07
2.303835E+00	2.162708E+00	1.214652E+00	1.173077E-01	3.506108E-08	3.947468E-07
2.324779E+00	2.298026E+00	1.245335E+00	1.431710E-01	3.513682E-08	3.905964E-07
2.345723E+00	2.348708E+00	1.249851E+00	1.600044E-01	3.490298E-08	3.897230E-07
2.366666E+00	2.518521E+00	1.262407E+00	1.508207E-01	3.515321E-08	3.910730E-07
2.387610E+00	2.609031E+00	1.279093E+00	2.037916E-01	3.526027E-08	3.935933E-07
2.408554E+00	2.768706E+00	1.298080E+00	1.743061E-01	3.517216E-08	3.936566E-07
2.429498E+00	2.984227E+00	1.324602E+00	2.882406E-01	3.534806E-08	3.970640E-07
2.450442E+00	3.192901E+00	1.351301E+00	3.094466E-01	3.521348E-08	3.940167E-07
2.471386E+00	3.231436E+00	1.356832E+00	3.767938E-01	3.574299E-08	3.972446E-07
2.492330E+00	3.434828E+00	1.378486E+00	4.230859E-01	3.588596E-08	3.980237E-07
2.513274E+00	3.487172E+00	1.393284E+00	4.829635E-01	3.575604E-08	3.994904E-07
2.534218E+00	3.564289E+00	1.396699E+00	5.259640E-01	3.600227E-08	3.958099E-07
2.555162E+00	3.725616E+00	1.407101E+00	5.546335E-01	3.596526E-08	4.003223E-07
2.576106E+00	3.811428E+00	1.415853E+00	5.891467E-01	3.648223E-08	4.051085E-07
2.597050E+00	3.923278E+00	1.428685E+00	5.824283E-01	3.657037E-08	4.032969E-07
2.617994E+00	3.963490E+00	1.437923E+00	7.179292E-01	3.672010E-08	4.057081E-07
2.638938E+00	4.049060E+00	1.445839E+00	7.238179E-01	3.672786E-08	4.065296E-07
2.659882E+00	4.188092E+00	1.468813E+00	8.026326E-01	3.715149E-08	4.071280E-07
