1.256637E-01	3.546375E+00	3.297912E+01	2.569031E-02	8.704016E-05	2.078743E-02
1.488218E-01	3.094562E+00	4.111723E+01	4.864736E-02	9.216407E-05	2.214044E-02
1.762476E-01	-1.425155E+00	3.146889E+01	3.939157E-01	1.083845E-04	2.287975E-02
2.087275E-01	1.222919E+01	5.269088E+01	6.456699E-02	1.317333E-04	2.127108E-02
2.471931E-01	8.994011E+00	4.140015E+01	4.521779E-01	1.439769E-04	2.169245E-02
2.927474E-01	6.379611E+00	3.552531E+01	8.930443E-01	1.703493E-04	2.219608E-02
3.466966E-01	1.581714E+01	3.886138E+01	8.532294E-01	2.073423E-04	2.253372E-02
4.105880E-01	1.155873E+01	3.896727E+01	7.131569E-01	2.329635E-04	2.170297E-02
4.862537E-01	1.742989E+01	3.901169E+01	1.350664E+00	2.687940E-04	2.170063E-02
5.758634E-01	1.660233E+01	4.141248E+01	1.228724E+00	2.995117E-04	2.191687E-02
6.819871E-01	2.490979E+01	3.702901E+01	2.953399E+00	3.388306E-04	2.219756E-02
8.076678E-01	2.840989E+01	3.760007E+01	2.996076E+00	3.837342E-04	2.192858E-02
9.565097E-01	3.869535E+01	3.529505E+01	4.770729E+00	4.412117E-04	2.204715E-02
1.132781E+00	5.407043E+01	3.523582E+01	6.050972E+00	5.099283E-04	2.225446E-02
1.341537E+00	7.583055E+01	3.280419E+01	1.061080E+01	5.852684E-04	2.246628E-02
1.588764E+00	9.527352E+01	3.014042E+01	1.688298E+01	6.657379E-04	2.308773E-02
1.881551E+00	1.128496E+02	2.709281E+01	2.463736E+01	7.405674E-04	2.377715E-02
2.228294E+00	1.242858E+02	2.317823E+01	3.505230E+01	8.224000E-04	2.456930E-02
2.638938E+00	1.847924E+02	3.382675E+01	9.211569E+00	9.094477E-04	2.553597E-02
