5.758534e-01	3.973643e-08
5.827503e-01	0.000000e+00
5.875648e-01	3.973643e-08
5.978993e-01	3.973643e-08
6.013332e-01	1.986821e-08
6.139668e-01	1.390775e-07
6.196719e-01	7.947286e-08
6.274517e-01	1.788139e-07
6.345472e-01	3.178914e-07
6.423819e-01	5.364418e-07
6.499176e-01	8.742015e-07
6.569252e-01	1.370907e-06
6.645138e-01	2.423922e-06
6.718562e-01	3.238519e-06
6.792182e-01	5.384286e-06
6.866026e-01	7.828077e-06
6.938690e-01	1.176198e-05
7.013575e-01	1.742442e-05
7.087657e-01	2.445777e-05
7.161344e-01	3.486872e-05
7.235451e-01	5.090237e-05
7.308819e-01	7.029374e-05
7.382409e-01	1.003345e-04
7.456439e-01	1.410643e-04
7.531078e-01	1.911322e-04
7.604198e-01	2.571146e-04
7.678149e-01	3.427068e-04
7.751946e-01	4.476508e-04
7.825871e-01	5.809665e-04
7.899855e-01	7.599791e-04
7.973661e-01	9.845297e-04
8.047624e-01	1.257380e-03
8.121337e-01	1.574298e-03
8.195293e-01	1.909316e-03
8.268986e-01	2.269705e-03
8.342893e-01	2.634625e-03
8.416694e-01	3.000577e-03
8.490575e-01	3.379563e-03
8.564710e-01	3.754914e-03
8.638460e-01	4.191101e-03
8.712470e-01	4.648467e-03
8.786500e-01	5.161862e-03
8.860445e-01	5.780598e-03
8.934491e-01	6.545266e-03
9.008394e-01	7.456819e-03
9.082444e-01	8.540571e-03
9.156417e-01	9.808064e-03
9.230378e-01	1.134108e-02
9.304437e-01	1.316420e-02
9.378450e-01	1.544694e-02
9.452473e-01	1.840895e-02
9.526576e-01	2.235603e-02
9.600687e-01	2.773333e-02
9.674793e-01	3.523336e-02
9.748870e-01	4.573788e-02
9.822811e-01	6.002283e-02
9.896469e-01	7.698967e-02
9.969671e-01	9.061581e-02
1.004256e+00	9.170274e-02
1.011575e+00	7.949585e-02
1.018940e+00	6.303318e-02
1.026332e+00	4.886081e-02
1.033739e+00	3.804421e-02
1.041143e+00	3.012208e-02
1.048548e+00	2.428850e-02
1.055957e+00	1.986005e-02
1.063360e+00	1.650723e-02
1.070759e+00	1.386102e-02
1.078164e+00	1.172990e-02
1.085558e+00	9.984573e-03
1.092956e+00	8.549114e-03
1.100355e+00	7.325848e-03
1.107760e+00	6.388823e-03
1.115162e+00	5.633275e-03
1.122568e+00	5.027930e-03
1.129969e+00	4.515429e-03
1.137363e+00	4.089852e-03
1.144755e+00	3.670851e-03
1.152138e+00	3.277719e-03
1.159515e+00	2.827624e-03
1.166872e+00	2.394219e-03
1.174251e+00	1.903156e-03
1.181612e+00	1.435379e-03
1.188934e+00	1.016080e-03
1.196285e+00	6.443858e-04
1.203627e+00	3.806750e-04
1.210993e+00	2.080003e-04
1.218319e+00	1.117388e-04
1.225695e+00	5.513430e-05
1.233146e+00	2.884865e-05
1.240504e+00	1.335144e-05
1.247742e+00	6.516774e-06
1.255342e+00	2.841155e-06
1.262873e+00	1.331170e-06
1.270464e+00	5.563100e-07
1.277386e+00	1.589457e-07
1.285662e+00	5.960464e-08
1.295771e+00	1.986821e-08
1.298251e+00	1.986821e-08
1.307525e+00	1.986821e-08
