5.539679e-03	7.947286e-08
2.211082e-02	1.986821e-08
3.018333e-02	1.788139e-07
4.475625e-02	7.947286e-08
6.688127e-02	7.947286e-08
8.007975e-02	1.986821e-07
9.398687e-02	1.589457e-07
1.074167e-01	2.781550e-07
1.242442e-01	3.973643e-07
1.380103e-01	3.178914e-07
1.528198e-01	4.768372e-07
1.683802e-01	5.165736e-07
1.830259e-01	7.748604e-07
1.980951e-01	7.947286e-07
2.152059e-01	1.053015e-06
2.283248e-01	1.390775e-06
2.439779e-01	1.986821e-06
2.594269e-01	2.344449e-06
2.751480e-01	2.980232e-06
2.898734e-01	4.609426e-06
3.045560e-01	4.847844e-06
3.203820e-01	6.675720e-06
3.349837e-01	9.814898e-06
3.504704e-01	1.194080e-05
3.652298e-01	1.372894e-05
3.802568e-01	1.927217e-05
3.953551e-01	2.656380e-05
4.105991e-01	3.445148e-05
4.256337e-01	4.341205e-05
4.408110e-01	5.398194e-05
4.558097e-01	6.834666e-05
4.711057e-01	8.934736e-05
4.861049e-01	1.096527e-04
5.012223e-01	1.359781e-04
5.163533e-01	1.738270e-04
5.314805e-01	2.187093e-04
5.465706e-01	2.672871e-04
5.616638e-01	3.317197e-04
5.767796e-01	4.214446e-04
5.919317e-01	5.120039e-04
6.070366e-01	6.335378e-04
6.221600e-01	7.860065e-04
6.372531e-01	9.590983e-04
6.523792e-01	1.199027e-03
6.675034e-01	1.484652e-03
6.825906e-01	1.853983e-03
6.977130e-01	2.299349e-03
7.128434e-01	2.877573e-03
7.279523e-01	3.586630e-03
7.430638e-01	4.463693e-03
7.581689e-01	5.541702e-03
7.732885e-01	6.876727e-03
7.883958e-01	8.478065e-03
8.034895e-01	1.035615e-02
8.185787e-01	1.246083e-02
8.336885e-01	1.479646e-02
8.487908e-01	1.741972e-02
8.638889e-01	2.017792e-02
8.790058e-01	2.334378e-02
8.941175e-01	2.686163e-02
9.092258e-01	3.073861e-02
9.243287e-01	3.499337e-02
9.394453e-01	3.959743e-02
9.545742e-01	4.497906e-02
9.696898e-01	5.133859e-02
9.847764e-01	5.835088e-02
9.998173e-01	6.377433e-02
1.014847e+00	6.501406e-02
1.029903e+00	6.251534e-02
1.044990e+00	5.799343e-02
1.060100e+00	5.335440e-02
1.075201e+00	4.854274e-02
1.090276e+00	4.341360e-02
1.105369e+00	3.788199e-02
1.120466e+00	3.239445e-02
1.135556e+00	2.724155e-02
1.150633e+00	2.245533e-02
1.165682e+00	1.781744e-02
1.180717e+00	1.329621e-02
1.195759e+00	9.297331e-03
1.210834e+00	6.226619e-03
1.225894e+00	4.025857e-03
1.240949e+00	2.516905e-03
1.256023e+00	1.486103e-03
1.271070e+00	8.314053e-04
1.286165e+00	4.355113e-04
1.301280e+00	2.275308e-04
1.316279e+00	1.158714e-04
1.331325e+00	5.944570e-05
1.346470e+00	2.771616e-05
1.361784e+00	1.416604e-05
1.376853e+00	7.291635e-06
1.391401e+00	3.715356e-06
1.406433e+00	1.907349e-06
1.421239e+00	9.735425e-07
1.437790e+00	2.980232e-07
1.451580e+00	1.589457e-07
1.465498e+00	7.947286e-08
1.478119e+00	3.973643e-08
1.498548e+00	1.986821e-08
